"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"344","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton…",FALSE,0,NA,2018-04-06 21:45:11,FALSE,NA,"982373679249096704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rockfordrocks",322,TRUE,FALSE,NA,NA
"345","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton…",FALSE,0,NA,2018-04-06 21:44:48,FALSE,NA,"982373584491417600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vacanzegrazia",322,TRUE,FALSE,NA,NA
"346","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton…",FALSE,0,NA,2018-04-06 21:44:16,FALSE,NA,"982373447060869120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SMilner15",322,TRUE,FALSE,NA,NA
"347","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton…",FALSE,0,NA,2018-04-06 21:43:37,FALSE,NA,"982373286662299650",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zembretta1",322,TRUE,FALSE,NA,NA
"348","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton…",FALSE,0,NA,2018-04-06 21:42:56,FALSE,NA,"982373114834227200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stacyl1665",322,TRUE,FALSE,NA,NA
"349","RT @profcarroll: The Reckoning: Starting on May 25, we should be able to renegotiate the deal we make with companies about our data because…",FALSE,0,NA,2018-04-06 21:42:48,FALSE,NA,"982373077836279809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DigitalEthics",15,TRUE,FALSE,NA,NA
"350","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton…",FALSE,0,NA,2018-04-06 21:42:00,FALSE,NA,"982372879345086465",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jankennard",322,TRUE,FALSE,NA,NA
"351","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton…",FALSE,0,NA,2018-04-06 21:41:45,FALSE,NA,"982372817588113408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","greatday71",322,TRUE,FALSE,NA,NA
"352","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton…",FALSE,0,NA,2018-04-06 21:41:32,FALSE,NA,"982372760142909440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KrzyzewskiBruce",322,TRUE,FALSE,NA,NA
"353","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton…",FALSE,0,NA,2018-04-06 21:41:31,FALSE,NA,"982372756464521217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Evertonius",322,TRUE,FALSE,NA,NA
"354","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton…",FALSE,0,NA,2018-04-06 21:41:30,FALSE,NA,"982372750689030145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NicoleL1111",322,TRUE,FALSE,NA,NA
"355","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton…",FALSE,0,NA,2018-04-06 21:41:24,FALSE,NA,"982372727859417088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raven_Texas",322,TRUE,FALSE,NA,NA
"356","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton…",FALSE,0,NA,2018-04-06 21:41:11,FALSE,NA,"982372673626963968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kasalser",322,TRUE,FALSE,NA,NA
"357","RT @gaurangmorjaria: So far

Tory govt admits contact with Libyan group linked to #ManchesterTerroristAttack

Boris Johnson exposed regardi…",FALSE,0,NA,2018-04-06 21:40:38,FALSE,NA,"982372533608615936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sally_branch",452,TRUE,FALSE,NA,NA
