"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"62","RT @doug_rand: The #H1BVisa is backwards: ideas from academics, lawmakers, and me on how to (some day) reform the high-skill #immigration s…",FALSE,0,NA,2018-04-03 17:41:02,FALSE,NA,"981225074542960640",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","gsiskind",15,TRUE,FALSE,NA,NA
"63","RT @NumbersUSA: MPI Study: Three times more H-1B visas were issued in FY 2016 than the annual cap of 85,000 due to approval of petitions fr…",FALSE,0,NA,2018-04-03 17:19:43,FALSE,NA,"981219710627958784",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","nomoreamnesty",41,TRUE,FALSE,NA,NA
"64","#Techies, #CIOs Prepare for Scrutiny as #H1BVisa Process Commences https://t.co/ACQlGJDMBi https://t.co/yCyZkDdwq3",FALSE,0,NA,2018-04-03 17:04:02,FALSE,NA,"981215760591851526",NA,"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>","move2thecloud",0,FALSE,FALSE,NA,NA
"65","RT @doug_rand: The #H1BVisa is backwards: ideas from academics, lawmakers, and me on how to (some day) reform the high-skill #immigration s…",FALSE,0,NA,2018-04-03 16:41:34,FALSE,NA,"981210109563912193",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","priyaursal",15,TRUE,FALSE,NA,NA
"66","Want more chances getting an H1b visa this year? Ask multiple employers to submit an #H1b visa request for you |… https://t.co/kgoFdI3wbQ",FALSE,0,NA,2018-04-03 16:30:21,TRUE,NA,"981207285287604225",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","immigrationvisa",0,FALSE,FALSE,NA,NA
"67","The NYC metro area received 29% of visa approvals from 2010-2016. #H1Bvisa https://t.co/qwpMfLB1bY",FALSE,0,NA,2018-04-03 16:27:00,FALSE,NA,"981206442748272640",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","CIOdive",0,FALSE,FALSE,NA,NA
"68","RT @kkunapareddy1: Seriously? In spite of all these reports, high skilled immigrants currently are put in so much pain with #H1BVisa renewa…",FALSE,0,NA,2018-04-03 15:17:04,FALSE,NA,"981188841557123073",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","totriptig",25,TRUE,FALSE,NA,NA
"69","The #H1BVisa has plenty of qualities that make it the most popular employment-based visa in the U.S., but is it the… https://t.co/X4U8Gn9rs5",FALSE,0,NA,2018-04-03 15:09:13,TRUE,NA,"981186869667991552",NA,"<a href=\"http://www.hubspot.com/\" rel=\"nofollow\">HubSpot</a>","envoyglobal",0,FALSE,FALSE,NA,NA
"70","RT @OTwit365: #USCIS Here is a #H1Bvisa fraud mill lead. Adept Computer Consultants Inc in Irving,TX.Thy holds/process #H1B &amp; #LCA 4 $ frm…",FALSE,0,NA,2018-04-03 14:46:11,FALSE,NA,"981181069889175552",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sheppard578",16,TRUE,FALSE,NA,NA
"71","RT @OTwit365: #USCIS Here is a #H1Bvisa fraud mill lead. Adept Computer Consultants Inc in Irving,TX.Thy holds/process #H1B &amp; #LCA 4 $ frm…",FALSE,0,NA,2018-04-03 14:41:41,FALSE,NA,"981179937766952961",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Success87473781",16,TRUE,FALSE,NA,NA
"72","RT @NumbersUSA: MPI Study: Three times more H-1B visas were issued in FY 2016 than the annual cap of 85,000 due to approval of petitions fr…",FALSE,0,NA,2018-04-03 14:30:18,FALSE,NA,"981177075506778112",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","PunkiBrenda",41,TRUE,FALSE,NA,NA
"73","RT @NumbersUSA: MPI Study: Three times more H-1B visas were issued in FY 2016 than the annual cap of 85,000 due to approval of petitions fr…",FALSE,0,NA,2018-04-03 14:29:37,FALSE,NA,"981176900897849344",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","MaplesKay",41,TRUE,FALSE,NA,NA
"74","RT @doug_rand: The #H1BVisa is backwards: ideas from academics, lawmakers, and me on how to (some day) reform the high-skill #immigration s…",FALSE,0,NA,2018-04-03 14:17:42,FALSE,NA,"981173905028087809",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","kanudhiman",15,TRUE,FALSE,NA,NA
"75","RT @NumbersUSA: MPI Study: Three times more H-1B visas were issued in FY 2016 than the annual cap of 85,000 due to approval of petitions fr…",FALSE,0,NA,2018-04-03 13:46:40,FALSE,NA,"981166093745164288",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","chubbyslowkid",41,TRUE,FALSE,NA,NA
