"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4304","@AlishaFruits @benshapiro Yet he continues to support #trump who eliminated Obama Gun checks for people w mental il… https://t.co/5YkmMZQ1Du",FALSE,0,"AlishaFruits",2018-04-05 02:02:02,TRUE,"981400179810144256","981713540720537601","492935784","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1DirtyLib",0,FALSE,FALSE,NA,NA
"4305","RT @Don_Vito_08: Thank You President #Trump for bring back our economy! Better than predicted. Companies are coming back into the U.S., rev…",FALSE,0,NA,2018-04-05 02:02:00,FALSE,NA,"981713534739406849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pua_anthony",31,TRUE,FALSE,NA,NA
"4306","RT @EcoInternet3: How #Trump's China Tariffs Could Affect America's Power Plant Boom: Bloomberg https://t.co/nWzTSmw2bp RSS: https://t.co/2…",FALSE,0,NA,2018-04-05 02:01:53,FALSE,NA,"981713506222272512",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NoAdaniOz",2,TRUE,FALSE,NA,NA
"4307","RT @FoxNews: .@AlanDersh: “If after a year of very thorough investigation…if they couldn’t have shifted [President #Trump] from a subject t…",FALSE,0,NA,2018-04-05 02:01:53,FALSE,NA,"981713503370317824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CeciliaFrances4",512,TRUE,FALSE,NA,NA
"4308","RT @FoxNews: .@AlanDersh: “If after a year of very thorough investigation…if they couldn’t have shifted [President #Trump] from a subject t…",FALSE,0,NA,2018-04-05 02:01:52,FALSE,NA,"981713498454585345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Freechoice16",512,TRUE,FALSE,NA,NA
"4309","If Stan Van Gundy put as much passion into coaching the #Pistons as he does in criticizing President #Trump, his te… https://t.co/oj0Wq9NOut",FALSE,3,NA,2018-04-05 02:01:51,TRUE,NA,"981713497347248134",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BUNTSTERMANIA2",0,FALSE,FALSE,NA,NA
"4310","RT @president_our: Who is #JaredCohen?

@ROYALMRBADNEWS @FedupWithSwamp @intheMatrixxx @realDonaldTrump
#qanon #Trump #Ticktock https://t.c…",FALSE,0,NA,2018-04-05 02:01:50,FALSE,NA,"981713493333168130",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","e99c07ccfb97417",12,TRUE,FALSE,NA,NA
"4311","RT @RichardAngwin: And the award for best sign
goes to.....

#MarchForOurLives #Resist #Trump #EnoughIsEnough #1u #tcot #maga #NeverAgain #…",FALSE,0,NA,2018-04-05 02:01:49,FALSE,NA,"981713486031020032",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","afdinhouston",1221,TRUE,FALSE,NA,NA
"4312","RT @kwilli1046: Obama Goes To Havana and Meets With Castro. Obama Signs A Nuclear Deal With Iran That Yells ""Death To America"" &amp; Liberals P…",FALSE,0,NA,2018-04-05 02:01:48,FALSE,NA,"981713485083136000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carriewalker77",913,TRUE,FALSE,NA,NA
"4313","RT @Chicago1Ray: #Obamas sequestration on our Military has costed lives due to the lack of spare parts / Maintenance 

This is primarily wh…",FALSE,0,NA,2018-04-05 02:01:47,FALSE,NA,"981713477914865664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carolyn_buksa",234,TRUE,FALSE,NA,NA
