"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1857","ITALIAN WHIMSICAL CHINOISERIE Monkeys Damask Brocade Fabric 9 Yards Cream Multi https://t.co/JlsVtrKZel via @Etsy… https://t.co/rpvQ6A8Hrm",FALSE,0,NA,2018-03-27 19:14:32,TRUE,NA,"978711887889223681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1858","DESIGNER FRENCH COUNTRY Springtime Floral Bouquets Woven Damask Fabric 10 Yards Aqua Rose Pink Green Multi… https://t.co/3FdVqLi5Da",FALSE,0,NA,2018-03-27 19:14:20,TRUE,NA,"978711836358037504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1859","LEE JOFA KRAVET Anne Boleyn Renaissance Silk Damask Fabric 2.5 Yards Rose Gold Copper Cream https://t.co/JcIZwLqP31… https://t.co/l5mq5ycMro",FALSE,0,NA,2018-03-27 19:13:59,TRUE,NA,"978711751431802880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1860","BEACON HILL Robert Allen Spring Blossom Embroidered Silk Stripes Fabric 9 Yards Brown Gold Copper Burgundy Green… https://t.co/dEBP1LbvjB",FALSE,0,NA,2018-03-27 19:13:45,TRUE,NA,"978711693470654464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1861","#MarkZuckerberg likely to testify to Congress in wake of #CambridgeAnalytica scandal https://t.co/4kW6ihPPXg #Facebook",FALSE,0,NA,2018-03-27 19:12:51,FALSE,NA,"978711465505914880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KNX1070",0,FALSE,FALSE,NA,NA
"1862","CLARENCE HOUSE ART Deco Geometric Fretworks Cut Velvet Silk Fabric 10 Yards Sandstone Cream https://t.co/KU6HyW4grA… https://t.co/BjCzOnP3uY",FALSE,0,NA,2018-03-27 19:12:40,TRUE,NA,"978711418559188992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1863","GORGEOUS FABERGE EGGS Woven Damask Brocade Fabric 8 Yards Jewel Onyx Ruby Emerald Amethyst Sapphire… https://t.co/ZTpOqxl8HX",FALSE,0,NA,2018-03-27 19:12:18,TRUE,NA,"978711324929810432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1864","BRUNSCHWIG &amp; FILS BELLARY Jacobean Tree of Life w/ Borders Fabric 17.5 Yards Multi Rose Pink Amber… https://t.co/rbFmnFtjBr",FALSE,0,NA,2018-03-27 19:11:57,TRUE,NA,"978711240607522818",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1865","DESIGNER NEOCLASSICAL ROUSSEAU French Toile Fabric 20 Yards Yellow Black White https://t.co/pu42aMknXG via @Etsy… https://t.co/skUNZdiWAV",FALSE,0,NA,2018-03-27 19:11:47,TRUE,NA,"978711196126892038",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1866","STROHEIM &amp; ROMANN NEOCLASSICAL French Toile Fabric 10 Yards Blue White https://t.co/zj1Vmc0au8 via @Etsy… https://t.co/tdqfw5IauR",FALSE,0,NA,2018-03-27 19:11:29,TRUE,NA,"978711122487496704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
